timestep,NO_Hydro_Min_Storage_Level,CH_Pump_Hydro_Open_Min_Storage_Level,FR_Hydro_Reservoir_Min_Storage_Level,FI_Hydro_Reservoir_Min_Storage_Level,SE_Hydro_Reservoir_Min_Storage_Level,SK_Hydro_Reservoir_Min_Storage_Level,NO_Hydro_Max_Storage_Level,CH_Pump_Hydro_Open_Max_Storage_Level,FR_Hydro_Reservoir_Max_Storage_Level,FI_Hydro_Reservoir_Max_Storage_Level,SE_Hydro_Reservoir_Max_Storage_Level,SK_Hydro_Reservoir_Max_Storage_Level
1248,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1249,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1250,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1251,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1252,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1253,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1254,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1255,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1256,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1257,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1258,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1259,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1260,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1261,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1262,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1263,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1264,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1265,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1266,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1267,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1268,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1269,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1270,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1271,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1272,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1273,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1274,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1275,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1276,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1277,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1278,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1279,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1280,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1281,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1282,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1283,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1284,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1285,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1286,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1287,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1288,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1289,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1290,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1291,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1292,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1293,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1294,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1295,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1296,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1297,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1298,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1299,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1300,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1301,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1302,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1303,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1304,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1305,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1306,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1307,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1308,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1309,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1310,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1311,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1312,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1313,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1314,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1315,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1316,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1317,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1318,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1319,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1320,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1321,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1322,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1323,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1324,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1325,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1326,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1327,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1328,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1329,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1330,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1331,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1332,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1333,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1334,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1335,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1336,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1337,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1338,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1339,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1340,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1341,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1342,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1343,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1344,0.357666667,0.261869464,0.205,0.243942134,0.102919606,0.388,0.689333333,0.546412687,0.616,0.626943942,0.631022299,0.735
1345,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1346,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1347,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1348,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1349,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1350,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1351,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1352,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1353,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1354,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1355,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1356,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1357,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1358,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1359,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1360,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1361,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1362,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1363,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1364,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1365,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1366,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1367,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1368,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1369,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1370,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1371,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1372,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1373,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1374,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1375,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1376,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1377,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1378,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1379,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1380,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1381,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1382,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1383,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1384,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1385,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1386,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1387,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1388,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1389,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1390,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1391,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1392,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1393,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1394,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1395,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1396,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1397,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1398,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1399,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1400,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1401,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
1402,0.328666667,0.241189002,0.188,0.220976492,0.09287346,0.363,0.675333333,0.511903724,0.584,0.592947559,0.600051186,0.777
